"","SYMBOL","ENTREZID"
"4427","PIGX","54965"
"4428","TXNDC9","10190"
"4429","SEMA7A","8482"
"4430","RBM15","64783"
"4431","MNS1","55329"
"4432","KLHL18","23276"
"4433","KIAA0556","23247"
"4434","ACSM3","6296"
"4435","SNAP23","8773"
"4436","PRMT3","10196"
"4437","EXOC3","11336"
"4438","MAD2L2","10459"
"4439","MICA","100507436"
"4440","CDC27","996"
"4441","MAP2K5","5607"
"4442","WDR13","64743"
"4443","NPFF","8620"
"4444","FARP1","10160"
"4445","TPTE2P6","374491"
"4446","SFPQ","6421"
"4447","SCEL","8796"
"4448","STK16","8576"
"4449","PHF10","55274"
"4450","ST3GAL5","8869"
"4451","TRMT1L","81627"
"4452","TRIM41","90933"
"4453","AK8","158067"
"4454","ANAPC16","119504"
"4455","STOX2","56977"
"4456","PIP4K2C","79837"
"4457","STKLD1","169436"
"4458","HDAC8","55869"
"4459","TMEM222","84065"
"4460","MORN4","118812"
"4461","FLT3LG","2323"
"4462","TAF9B","51616"
"4463","ELK1","2002"
"4464","TUBB2B","347733"
"4465","IKZF4","64375"
"4466","GOPC","57120"
"4467","TBC1D4","9882"
"4468","HDHD2","84064"
"4469","KSR1","8844"
"4470","TAPT1-AS1","202020"
"4471","BMX","660"
"4472","PTPN22","26191"
"4473","ING2","3622"
"4474","RAD23A","5886"
"4475","DNAJC12","56521"
"4476","U2AF2","11338"
"4477","ZFYVE26","23503"
"4478","MTG1","92170"
"4479","SLC9A8","23315"
"4480","SELENON","57190"
"4481","TOP2B","7155"
"4482","DCTN1","1639"
"4483","UBE2MP1","606551"
"4484","HRAS","3265"
"4485","HCCS","3052"
"4486","LOC100129503","100129503"
"4487","LDLRAP1","26119"
"4488","DLAT","1737"
"4489","RNF26","79102"
"4490","NBR1","4077"
"4491","SPPL2B","56928"
"4492","PRKCD","5580"
"4493","DCAF1","9730"
"4494","B4GALNT3","283358"
"4495","RAE1","8480"
"4496","SNORA29","677812"
"4497","PNISR","25957"
"4498","MTREX","23517"
"4499","SMPDL3A","10924"
"4500","GLRX3","10539"
"4501","PCDHB5","26167"
"4502","MRPS17","51373"
"4503","SP100","6672"
"4504","PALLD","23022"
"4505","DNAL4","10126"
"4506","PDK4","5166"
"4507","IGSF5","150084"
"4508","MTHFD2L","441024"
"4509","URI1","8725"
"4510","PPP6R1","22870"
"4511","ZNF385A","25946"
"4512","PDS5B","23047"
"4513","DACH1","1602"
"4514","SIRPD","128646"
"4515","RHPN2","85415"
"4516","MIR138-2","406930"
"4517","TNPO1","3842"
"4518","OR6F1","343169"
"4519","LENG9","94059"
"4520","CLCN7","1186"
"4521","MFSD8","256471"
"4522","CHRNA6","8973"
"4523","TMEM144","55314"
"4524","CISD2","493856"
"4525","ARHGAP4","393"
"4526","RWDD2B","10069"
"4527","LYPLA1","10434"
"4528","MAP4K2","5871"
"4529","PTPRS","5802"
"4530","SNRNP48","154007"
"4531","KCTD6","200845"
"4532","ATG16L1","55054"
"4533","MCOLN3","55283"
"4534","CHD2","1106"
"4535","PLA2G15","23659"
"4536","MACF1","23499"
"4537","NLN","57486"
"4538","ECI1","1632"
"4539","AARS2","57505"
"4540","TRAPPC1","58485"
"4541","SLC35B2","347734"
"4542","C10orf62","414157"
"4543","PSMC6","5706"
"4544","HSPA9","3313"
"4545","DNAAF2","55172"
"4546","CAP2","10486"
"4547","GSN","2934"
"4548","NEIL1","79661"
"4549","RPF1","80135"
"4550","TMEM102","284114"
"4551","ZMYND10","51364"
"4552","ELL2","22936"
"4553","COX7A2","1347"
"4554","SGMS2","166929"
"4555","GRIN2B","2904"
"4556","KLHL9","55958"
"4557","NFKBID","84807"
"4558","GPR176","11245"
"4559","PSMD13","5719"
"4560","FBXO44","93611"
"4561","APCDD1","147495"
"4562","SLC30A9","10463"
"4563","SLC30A7","148867"
"4564","FGFR4","2264"
"4565","FAM187B","148109"
"4566","TBL1Y","90665"
"4567","ACE2","59272"
"4568","HNRNPR","10236"
"4569","CCNJL","79616"
"4570","TRAF3","7187"
"4571","MED26","9441"
"4572","PTPRU","10076"
"4573","KPNA4","3840"
"4574","ZBTB38","253461"
"4575","S1PR4","8698"
"4576","ZNF781","163115"
"4577","ANKRD18B","441459"
"4578","ELF3","1999"
"4579","FANCM","57697"
"4580","TRABD2A","129293"
"4581","CNTN3","5067"
"4582","ROMO1","140823"
"4583","STRADA","92335"
"4584","ANKMY2","57037"
"4585","ASMTL","8623"
"4586","RHOT1","55288"
"4587","IMPA1","3612"
"4588","DYNLT3","6990"
"4589","SPACA6","147650"
"4590","HTRA1","5654"
"4591","SCFD2","152579"
"4592","TPK1","27010"
"4593","PLA2G7","7941"
"4594","NUDT22","84304"
"4595","NEURL2","140825"
"4596","BFSP1","631"
"4597","H4C5","8367"
"4598","DNHD1","144132"
"4599","NMT2","9397"
"4600","STARD4","134429"
"4601","H2BC5","3017"
"4602","HNRNPA0","10949"
"4603","HSPA2","3306"
"4604","TRPV2","51393"
"4605","TRAPPC4","51399"
"4606","COX7C","1350"
"4607","PAFAH2","5051"
"4608","WDR53","348793"
"4609","CDH8","1006"
"4610","TNFSF4","7292"
"4611","MAL2","114569"
"4612","SCARA5","286133"
"4613","LTA4H","4048"
"4614","NDUFA3","4696"
"4615","ATP13A3","79572"
"4616","ALDH7A1","501"
"4617","TRIM37","4591"
"4618","SHISA3","152573"
"4619","RAP1GAP","5909"
"4620","ZNF506","440515"
"4621","TPRG1L","127262"
"4622","KANSL2","54934"
"4623","OGT","8473"
"4624","CHST1","8534"
"4625","SENP1","29843"
"4626","ARHGEF9","23229"
"4627","SERINC2","347735"
"4628","SLC40A1","30061"
"4629","PPP2R5B","5526"
"4630","PPM1F","9647"
"4631","RTN2","6253"
"4632","DYNLRB2","83657"
"4633","TNFRSF11B","4982"
"4634","TNFRSF1B","7133"
"4635","ELAC2","60528"
"4636","C17orf97","400566"
"4637","R3HDM1","23518"
"4638","TADA3","10474"
"4639","ZNF182","7569"
"4640","ABI1","10006"
"4641","MKS1","54903"
"4642","MTA3","57504"
"4643","HSPA4L","22824"
"4644","TTPA","7274"
"4645","FBXO30","84085"
"4646","RMC1","29919"
"4647","TBL3","10607"
"4648","ANKRD49","54851"
"4649","ZC3H12B","340554"
"4650","TMEM51","55092"
"4651","APPL1","26060"
"4652","DBT","1629"
"4653","FAM114A2","10827"
"4654","PARP6","56965"
"4655","PPM1M","132160"
"4656","LOC100129455","100129455"
"4657","COX17","10063"
"4658","CMC2","56942"
"4659","CAB39L","81617"
"4660","TELO2","9894"
"4661","RAET1E","135250"
"4662","ADAMTS5","11096"
"4663","WDFY1","57590"
"4664","HPS3","84343"
"4665","GGPS1","9453"
"4666","PRXL2C","195827"
"4667","CTSS","1520"
"4668","GDF15","9518"
"4669","MTMR3","8897"
"4670","ATP6V0D1","9114"
"4671","GNPDA1","10007"
"4672","VDAC1","7416"
"4673","PPP6R2","9701"
"4674","PSRC1","84722"
"4675","CCNG1","900"
"4676","HERC3","8916"
"4677","BCLAF3","256643"
"4678","FLCN","201163"
"4679","TMEM244","253582"
"4680","ANGPTL2","23452"
"4681","GABBR1","2550"
"4682","DOCK5","80005"
"4683","TMEM63A","9725"
"4684","SCAMP5","192683"
"4685","UBE2L6","9246"
"4686","DESI2","51029"
"4687","GRINA","2907"
"4688","DIS3","22894"
"4689","TMEM41A","90407"
"4690","PDE8A","5151"
"4691","NANP","140838"
"4692","RND2","8153"
"4693","PPP1R14C","81706"
"4694","ADAM21","8747"
"4695","PTEN","5728"
"4696","NPEPPS","9520"
"4697","ZNF776","284309"
"4698","PREPL","9581"
"4699","CYP4X1","260293"
"4700","ST20","400410"
"4701","ATF2","1386"
"4702","BASP1","10409"
"4703","P2RY6","5031"
"4704","SHANK2","22941"
"4705","PDGFA","5154"
"4706","RCOR3","55758"
"4707","LOC440570","440570"
"4708","ZBTB41","360023"
"4709","TIMM17A","10440"
"4710","LOC440313","440313"
"4711","SMIM30","401397"
"4712","LMOD1","25802"
"4713","CPNE2","221184"
"4714","C5","727"
"4715","SSX2IP","117178"
"4716","ZNF493","284443"
"4717","HSPA4","3308"
"4718","CSF2","1437"
"4719","PPP1R12B","4660"
"4720","ZNF599","148103"
"4721","NAGLU","4669"
"4722","ZNF319","57567"
"4723","TCAIM","285343"
"4724","TMEM33","55161"
"4725","H2BC11","8970"
"4726","RBM25","58517"
"4727","MAD1L1","8379"
"4728","STOM","2040"
"4729","PRKD3","23683"
"4730","IRS2","8660"
"4731","IFT88","8100"
"4732","SRPK2","6733"
"4733","WDR38","401551"
"4734","SLC25A45","283130"
"4735","UBN2","254048"
"4736","STOML3","161003"
"4737","FBLN5","10516"
"4738","PWP1","11137"
"4739","NME7","29922"
"4740","FAM219B","57184"
"4741","NUMA1","4926"
"4742","UBE2Q2P1","388165"
"4743","HGH1","51236"
"4744","ZBTB37","84614"
"4745","SNORD116-13","100033425"
"4746","VPS13D","55187"
"4747","RHOF","54509"
"4748","CYP27C1","339761"
"4749","RNF4","6047"
"4750","MYL6B","140465"
"4751","ZNF708","7562"
"4752","B2M","567"
"4753","PNPLA8","50640"
"4754","DHX40","79665"
"4755","RETREG2","79137"
"4756","ZNF433","163059"
"4757","ACO2","50"
"4758","SEMA3D","223117"
"4759","METTL16","79066"
"4760","ARFGEF2","10564"
"4761","SNORD96A","619571"
"4762","NCS1","23413"
"4763","EPS15L1","58513"
"4764","ARL4D","379"
"4765","DCAF15","90379"
"4766","RPS27L","51065"
"4767","PHAX","51808"
"4768","IFI44","10561"
"4769","RHCE","6006"
"4770","SLC36A4","120103"
"4771","CD274","29126"
"4772","ZKSCAN4","387032"
"4773","SPSB3","90864"
"4774","TNS3","64759"
"4775","MAP6D1","79929"
"4776","PFDN5","5204"
"4777","EXOSC3","51010"
"4778","GPR63","81491"
"4779","THOC1","9984"
"4780","DHTKD1","55526"
"4781","DOCK6","57572"
"4782","CEP170P1","645455"
"4783","NUDT5","11164"
"4784","ZC3H12C","85463"
"4785","SAPCD2","89958"
"4786","EDEM2","55741"
"4787","TCEAL8","90843"
"4788","FAAP24","91442"
"4789","DYNC1H1","1778"
"4790","EFTUD2","9343"
"4791","PTRHD1","391356"
"4792","SCN1B","6324"
"4793","HERPUD2","64224"
"4794","FBXW8","26259"
"4795","PITPNM2","57605"
"4796","LRRC66","339977"
"4797","SPSB1","80176"
"4798","SLC35D1","23169"
"4799","CDK12","51755"
"4800","ESYT3","83850"
"4801","METTL2A","339175"
"4802","TMEM184A","202915"
"4803","WDR18","57418"
"4804","KLF11","8462"
"4805","SCRN2","90507"
"4806","AVPR1B","553"
"4807","MTIF3","219402"
"4808","SEMA6C","10500"
"4809","ZNF518A","9849"
"4810","ACOT9","23597"
"4811","KLC4","89953"
"4812","CHP1","11261"
"4813","EIF2B1","1967"
"4814","ZNF280C","55609"
"4815","ABHD14B","84836"
"4816","SNORA22","677807"
"4817","SUGT1P1","441394"
"4818","ALPK2","115701"
"4819","HINT2","84681"
"4820","PTP4A3","11156"
"4821","LGALS8","3964"
"4822","DIPK1B","138311"
"4823","RB1CC1","9821"
"4824","MTERF3","51001"
"4825","EXD2","55218"
"4826","FGF12","2257"
"4827","NTNG2","84628"
"4828","KLF9","687"
"4829","NT5DC1","221294"
"4830","ACOX3","8310"
"4831","ZW10","9183"
"4832","SCML1","6322"
"4833","HEXIM2","124790"
"4834","CSNK1G2","1455"
"4835","CAMSAP1","157922"
"4836","RUNX1","861"
"4837","TMEM258","746"
"4838","EREG","2069"
"4839","TRIO","7204"
"4840","SCLT1","132320"
"4841","ARHGEF10","9639"
"4842","ST6GALNAC5","81849"
"4843","IL10","3586"
"4844","ZMYM1","79830"
"4845","GPR146","115330"
"4846","TRAFD1","10906"
"4847","COL16A1","1307"
"4848","GASK1A","729085"
"4849","BTN3A3","10384"
"4850","IL13RA2","3598"
"4851","SLFN12L","100506736"
"4852","STEAP2","261729"
"4853","STUB1","10273"
"4854","DNM1","1759"
"4855","TRO","7216"
"4856","FAM210A","125228"
"4857","CFAP44","55779"
"4858","MRTFB","57496"
"4859","POLR3C","10623"
"4860","HMOX2","3163"
"4861","YBX3","8531"
"4862","PCYT1A","5130"
"4863","MARCHF3","115123"
"4864","RFNG","5986"
"4865","DCAF11","80344"
"4866","CCNG2","901"
"4867","ZNF555","148254"
"4868","C12orf56","115749"
"4869","PRKAG1","5571"
"4870","MAST3","23031"
"4871","NUDT11","55190"
"4872","EAPP","55837"
"4873","RELB","5971"
"4874","PAG1","55824"
"4875","RBM24","221662"
"4876","CD22","933"
"4877","SLC2A14","144195"
"4878","IKBKB","3551"
"4879","VPS52","6293"
"4880","LOC51145","51145"
"4881","KIF16B","55614"
"4882","TMLHE-AS1","100507404"
"4883","GPT2","84706"
"4884","EPOP","100170841"
"4885","PRCP","5547"
"4886","NKAPP1","158801"
"4887","CIAO1","9391"
"4888","AMER2","219287"
"4889","ZZEF1","23140"
"4890","AKAP8","10270"
"4891","BCL2L13","23786"
"4892","PCSK1","5122"
"4893","U2SURP","23350"
"4894","CCDC14","64770"
"4895","UNKL","64718"
"4896","LPGAT1","9926"
"4897","CC2D1B","200014"
"4898","LOC84214","84214"
"4899","ACAT1","38"
"4900","WDCP","80304"
"4901","ZNF181","339318"
"4902","PPP1CB","5500"
"4903","USP20","10868"
"4904","ZNRF3","84133"
"4905","PAXX","286257"
"4906","CDK2AP1","8099"
"4907","GABARAPL1","23710"
"4908","ACADS","35"
"4909","PAK2","5062"
"4910","BTN2A3P","54718"
"4911","LINC02072","440446"
"4912","INKA2","55924"
"4913","TNFRSF14","8764"
"4914","AOPEP","84909"
"4915","ZNF227","7770"
"4916","NOP10","55505"
"4917","ZBTB26","57684"
"4918","ZSCAN26","7741"
"4919","TMX1","81542"
"4920","TTBK2","146057"
"4921","MKRN3","7681"
"4922","GTF3C5","9328"
"4923","IER5","51278"
"4924","TRIM5","85363"
"4925","PTTG3P","26255"
"4926","HSPA13","6782"
"4927","ULK1","8408"
"4928","HK1","3098"
"4929","BBS10","79738"
"4930","ITGB3BP","23421"
"4931","HMGCS1","3157"
"4932","SNORD45C","692085"
"4933","MSANTD2","79684"
"4934","OR2J3","442186"
"4935","SLC26A11","284129"
"4936","PCDHA2","56146"
"4937","RPP38","10557"
"4938","ARHGAP44","9912"
"4939","CBR4","84869"
"4940","S100A16","140576"
"4941","ITGAV","3685"
"4942","DDX27","55661"
"4943","MT2A","4502"
"4944","OR51I2","390064"
"4945","MEOX2","4223"
"4946","RGS19","10287"
"4947","HS6ST3","266722"
"4948","DNAJB11","51726"
"4949","RNF165","494470"
"4950","GDE1","51573"
"4951","SMAD9","4093"
"4952","TRIM29","23650"
"4953","TPM1","7168"
"4954","TXNL4A","10907"
"4955","RPL13AP20","387841"
"4956","ALPG","251"
"4957","ZNF197","10168"
"4958","LINC01341","149134"
"4959","SCARNA9L","100158262"
"4960","HNF1A","6927"
"4961","CLSTN1","22883"
"4962","SECTM1","6398"
"4963","MRPS33","51650"
"4964","SNX19","399979"
"4965","STPG1","90529"
"4966","PLPP5","84513"
"4967","YTHDF2","51441"
"4968","OGFR","11054"
"4969","CMBL","134147"
"4970","PLPPR2","64748"
"4971","NME4","4833"
"4972","SMAD5","4090"
"4973","ZDHHC18","84243"
"4974","IFT52","51098"
"4975","HINFP","25988"
"4976","MRPL1","65008"
"4977","ELAC1","55520"
"4978","ZNF519","162655"
"4979","RNGTT","8732"
"4980","EPG5","57724"
"4981","POLR3A","11128"
"4982","NES","10763"
"4983","NEMP2","100131211"
"4984","TERT","7015"
"4985","ADAMTS6","11174"
"4986","BNC2","54796"
"4987","TTC33","23548"
"4988","ZNF442","79973"
"4989","CCT7","10574"
"4990","SYNRG","11276"
"4991","SPAG16","79582"
"4992","THAP9","79725"
"4993","TMEM101","84336"
"4994","SLC1A4","6509"
"4995","MAPK8IP3","23162"
"4996","SDAD1","55153"
"4997","PIGT","51604"
"4998","NELFCD","51497"
"4999","MAP3K4","4216"
"5000","SPATA6","54558"
"5001","ZDHHC4","55146"
"5002","LEKR1","389170"
"5003","EMC6","83460"
"5004","ENTHD1","150350"
"5005","DRG1","4733"
"5006","ERI2","112479"
"5007","ZNF329","79673"
"5008","ASB8","140461"
"5009","STAMBP","10617"
"5010","ZNF564","163050"
"5011","COX8A","1351"
"5012","C12orf45","121053"
"5013","PSMA3","5684"
"5014","PPA1","5464"
"5015","GOLGA2","2801"
"5016","ZCCHC14","23174"
"5017","ADCYAP1R1","117"
"5018","CFAP20","29105"
"5019","ZBTB11-AS1","100009676"
"5020","LRRC39","127495"
"5021","ZNF791","163049"
"5022","HEBP2","23593"
"5023","RBBP6","5930"
"5024","PSMB2","5690"
"5025","DAZAP2","9802"
"5026","KRT8","3856"
"5027","RAD23B","5887"
"5028","CASP8AP2","9994"
"5029","SLC22A18AS","5003"
"5030","FIGN","55137"
"5031","G3BP2","9908"
"5032","ENDOD1","23052"
"5033","EFCAB2","84288"
"5034","QARS1","5859"
"5035","AKR1B10","57016"
"5036","PRRG4","79056"
"5037","SLC39A3","29985"
"5038","GAD1","2571"
"5039","UGT8","7368"
"5040","TOX4","9878"
"5041","WDFY2","115825"
"5042","MT1HL1","645745"
"5043","CCDC80","151887"
"5044","CEP162","22832"
"5045","CHRM2","1129"
"5046","RGS4","5999"
"5047","ICA1L","130026"
"5048","VAMP5","10791"
"5049","PTMA","5757"
"5050","DANT2","642776"
"5051","RCCD1","91433"
"5052","STARD7","56910"
"5053","UPF1","5976"
"5054","HNRNPLL","92906"
"5055","IST1","9798"
"5056","MIS12","79003"
"5057","MIRLET7A2","406882"
"5058","HERC4","26091"
"5059","PHRF1","57661"
"5060","UBQLN1","29979"
"5061","GSTM3","2947"
"5062","CA9","768"
"5063","HMG20B","10362"
"5064","TNFAIP2","7127"
"5065","TLR1","7096"
"5066","STARD3","10948"
"5067","HMBOX1","79618"
"5068","HSD17B4","3295"
"5069","SPRR2B","6701"
"5070","PDAP1","11333"
"5071","GEMIN8","54960"
"5072","TMED10","10972"
"5073","KCNA6","3742"
"5074","TECPR1","25851"
"5075","TWISTNB","221830"
"5076","POLD2","5425"
"5077","CPA4","51200"
"5078","IGLON5","402665"
"5079","SH3BGR","6450"
"5080","PRPF3","9129"
"5081","FBXO4","26272"
"5082","SNORA70D","100379141"
"5083","ARIH2","10425"
"5084","FOXD2","2306"
"5085","SNORA16B","692157"
"5086","TOB2","10766"
"5087","APOBEC3G","60489"
"5088","SDHB","6390"
"5089","AXIN1","8312"
"5090","SCAPER","49855"
"5091","SCAND2P","54581"
"5092","NAALADL2","254827"
"5093","CKAP5","9793"
"5094","PSMD1","5707"
"5095","MIR10A","406902"
"5096","GABRB3","2562"
"5097","FLACC1","130540"
"5098","SNN","8303"
"5099","CAPN15","6650"
"5100","AKAP12","9590"
"5101","SREK1IP1","285672"
"5102","TBL2","26608"
"5103","TRABD","80305"
"5104","STK35","140901"
"5105","BCL7A","605"
"5106","SFR1","119392"
"5107","BRINP3","339479"
"5108","GPR160","26996"
"5109","COPS3","8533"
"5110","TTC23","64927"
"5111","ANGEL1","23357"
"5112","CRACD","57482"
"5113","COPS8","10920"
"5114","COL4A5","1287"
"5115","CYREN","78996"
"5116","KDELR1","10945"
"5117","SYNE3","161176"
"5118","TGFBR1","7046"
"5119","ANKS6","203286"
"5120","LSM10","84967"
"5121","GARNL3","84253"
"5122","LRRTM2","26045"
"5123","FUCA1","2517"
"5124","FAM13B","51306"
"5125","KEL","3792"
"5126","TSC1","7248"
"5127","CFAP410","755"
"5128","MYOT","9499"
"5129","LEPROTL1","23484"
"5130","TMEM177","80775"
"5131","TSEN2","80746"
"5132","GET1","7485"
"5133","MIR21","406991"
"5134","MORF4L2","9643"
"5135","UBE3C","9690"
"5136","FZD8","8325"
"5137","LIN52","91750"
"5138","COQ10A","93058"
"5139","SH3RF2","153769"
"5140","FOXRED1","55572"
"5141","CHST10","9486"
"5142","NUS1","116150"
"5143","ZFP2","80108"
"5144","UMODL1","89766"
"5145","LIG4","3981"
"5146","PTGS2","5743"
"5147","TM9SF4","9777"
"5148","IFT172","26160"
"5149","PTCH1","5727"
"5150","SNORA38B","100124536"
"5151","C8orf58","541565"
"5152","COQ3","51805"
"5153","WIPF2","147179"
"5154","CPSF6","11052"
"5155","WWOX","51741"
"5156","ZNF772","400720"
"5157","KDM4D","55693"
"5158","MAPRE1","22919"
"5159","CDKN1B","1027"
"5160","LAMTOR4","389541"
"5161","UBE2O","63893"
"5162","SMYD3","64754"
"5163","BCL11A","53335"
"5164","ARFGEF3","57221"
"5165","PRDM8","56978"
"5166","WNT3A","89780"
"5167","CTC-338M12.4","101928649"
"5168","C1orf53","388722"
"5169","POPDC3","64208"
"5170","B4GALNT4","338707"
"5171","ATP6V0A1","535"
"5172","PRXL2B","127281"
"5173","ITM2A","9452"
"5174","KATNAL2","83473"
"5175","MRPL46","26589"
"5176","DLK2","65989"
"5177","EIF2AK4","440275"
"5178","RCC2","55920"
"5179","METAP1D","254042"
"5180","FAM86C2P","645332"
"5181","TBC1D23","55773"
"5182","EFHB","151651"
"5183","ZNF514","84874"
"5184","ANKRD11","29123"
"5185","ARHGAP35","2909"
"5186","ARHGEF2","9181"
"5187","ARHGAP32","9743"
"5188","RAD50","10111"
"5189","NAA38","84316"
"5190","COX10","1352"
"5191","SPAG17","200162"
"5192","VPS4A","27183"
"5193","ZNF345","25850"
"5194","SHROOM4","57477"
"5195","TLE1","7088"
"5196","SLC22A18","5002"
"5197","OTUD6B","51633"
"5198","SDHC","6391"
"5199","CIAO2A","84191"
"5200","RPL28","6158"
"5201","AP1M1","8907"
"5202","MRPS34","65993"
"5203","RNVU1-6","101954276"
"5204","PLBD2","196463"
"5205","MPHOSPH9","10198"
"5206","CD14","929"
"5207","ZNF654","55279"
"5208","WDSUB1","151525"
"5209","RERG","85004"
"5210","RNPEPL1","57140"
"5211","TIGD7","91151"
"5212","USP13","8975"
"5213","SETDB1","9869"
"5214","CTCF","10664"
"5215","COA6","388753"
"5216","LMCD1","29995"
"5217","HSPB1","3315"
"5218","ARHGAP21","57584"
"5219","DENND1B","163486"
"5220","SLC38A2","54407"
"5221","ACTR10","55860"
"5222","TRAP1","10131"
"5223","SOX5","6660"
"5224","C11orf65","160140"
"5225","POGLUT3","143888"
"5226","TPM3","7170"
"5227","ZNF224","7767"
"5228","PCYOX1","51449"
"5229","TMEM91","641649"
"5230","HSP90AA5P","730211"
"5231","RTL8B","441518"
"5232","MSMO1","6307"
"5233","MAP4K5","11183"
"5234","GSDME","1687"
"5235","TAF10","6881"
"5236","FBXL17","64839"
"5237","RSL1D1","26156"
"5238","UCHL3","7347"
"5239","PTPN2","5771"
"5240","IGBP1P1","280655"
"5241","ATAD2B","54454"
"5242","ELMSAN1","91748"
"5243","SNX5","27131"
"5244","COMMD6","170622"
"5245","VGLL2","245806"
"5246","LAMTOR3","8649"
"5247","C10orf95","79946"
"5248","MRGPRG-AS1","283303"
"5249","GJB1","2705"
"5250","FKBP6","8468"
"5251","SLC35F3","148641"
"5252","RHEB","6009"
"5253","SNORA51","677831"
"5254","MRAP2","112609"
"5255","PRPF38A","84950"
"5256","MKRN1","23608"
"5257","XG","7499"
"5258","YTHDC2","64848"
"5259","LRRC14","9684"
"5260","RMND5B","64777"
"5261","LINC00189","193629"
"5262","LINC00221","338005"
"5263","ERG28","11161"
"5264","PATL1","219988"
"5265","MRPL16","54948"
"5266","TGIF1","7050"
"5267","NRBF2","29982"
"5268","MIIP","60672"
"5269","TSPAN9","10867"
"5270","HHAT","55733"
"5271","RARA","5914"
"5272","ZNF383","163087"
"5273","SORCS2","57537"
"5274","ANKRD13A","88455"
"5275","ZNF296","162979"
"5276","ERVK3-1","105372481"
"5277","WNT5A","7474"
"5278","TFR2","7036"
"5279","ZNF211","10520"
"5280","SNORD82","25826"
"5281","RTP4","64108"
"5282","SLC39A14","23516"
"5283","TRIM28","10155"
"5284","COL9A3","1299"
"5285","SLC2A13","114134"
"5286","BTBD6","90135"
"5287","ZNF254","9534"
"5288","UBXN2B","137886"
"5289","ARHGAP42","143872"
"5290","AP2B1","163"
"5291","HIKESHI","51501"
"5292","USP46","64854"
"5293","MED10","84246"
"5294","GPR107","57720"
"5295","PLAAT3","11145"
"5296","MICAL3","57553"
"5297","FAM169A","26049"
"5298","PAK4","10298"
"5299","GRK2","156"
"5300","PANX1","24145"
"5301","PRKCA","5578"
"5302","OVOS2","144203"
"5303","GRSF1","2926"
"5304","TUBA3C","7278"
"5305","FAF1","11124"
"5306","PSMA5","5686"
"5307","NR2E3","10002"
"5308","SNORA46","677827"
"5309","SSB","6741"
"5310","MRGPRX1","259249"
"5311","TNKS","8658"
"5312","FOXK2","3607"
"5313","EPDR1","54749"
"5314","MFSD1","64747"
"5315","HP1BP3","50809"
"5316","SRSF4","6429"
"5317","DNMT3A","1788"
"5318","CRELD1","78987"
"5319","COL11A1","1301"
"5320","PPM1E","22843"
"5321","PGAP1","80055"
"5322","SDE2","163859"
"5323","GMEB1","10691"
"5324","IRS4","8471"
"5325","COPG1","22820"
"5326","GLIPR1L2","144321"
"5327","PKDREJ","10343"
"5328","CMTR1","23070"
"5329","ADAM20","8748"
"5330","PBDC1","51260"
"5331","ZDHHC12","84885"
"5332","FBXO3","26273"
"5333","AKAP1","8165"
"5334","TM9SF1","10548"
"5335","CTLA4","1493"
"5336","PHIP","55023"
"5337","CD164L2","388611"
"5338","GALNT2","2590"
"5339","SHF","90525"
"5340","FLT4","2324"
"5341","MAPKAPK5","8550"
"5342","HACD3","51495"
"5343","TRIM56","81844"
"5344","C22orf46","79640"
"5345","ZNF516","9658"
